Year,Series,MajorIndustry,MinorIndustry,Unit,Value
2015,Totalnumber(majorindustry),,,Totalnumberofbusinesses,3716
2015,Totalnumber(majorindustry),Accommodationandfoodserviceactivities,,Totalnumberofbusinesses,477
2015,Totalnumber(majorindustry),Administrativeandsupportserviceactivities,,Totalnumberofbusinesses,209
2015,Totalnumber(majorindustry),"Agriculture,forestryandfishing",,Totalnumberofbusinesses,10
2015,Totalnumber(majorindustry),"Arts,entertainmentandrecreation",,Totalnumberofbusinesses,60
2015,Totalnumber(majorindustry),Construction,,Totalnumberofbusinesses,232
2015,Totalnumber(majorindustry),Education,,Totalnumberofbusinesses,38
2015,Totalnumber(majorindustry),"Electricity,gas,steamandairconditioningsupply",,Totalnumberofbusinesses,4
2015,Totalnumber(majorindustry),Financialandinsuranceactivities,,Totalnumberofbusinesses,86
2015,Totalnumber(majorindustry),Humanhealthandsocialworkactivities,,Totalnumberofbusinesses,46
2015,Totalnumber(majorindustry),Informationandcommunication,,Totalnumberofbusinesses,52
2015,Totalnumber(majorindustry),Manufacturing,,Totalnumberofbusinesses,224
2015,Totalnumber(majorindustry),Miningandquarrying,,Totalnumberofbusinesses,11
2015,Totalnumber(majorindustry),Otherserviceactivities,,Totalnumberofbusinesses,61
2015,Totalnumber(majorindustry),"Professional,scientificandtechnicalactivities",,Totalnumberofbusinesses,337
2015,Totalnumber(majorindustry),Publicadministrationanddefence;compulsorysocialsecurity,,Totalnumberofbusinesses,0
2015,Totalnumber(majorindustry),Realestateactivities,,Totalnumberofbusinesses,67
2015,Totalnumber(majorindustry),Transportationandstorage,,Totalnumberofbusinesses,770
2015,Totalnumber(majorindustry),"Watersupply;sewerage,wastemanagementandremediationactivities",,Totalnumberofbusinesses,11
2015,Totalnumber(majorindustry),Wholesaleandretailtrade;repairofmotorvehiclesandmotorcycles,,Totalnumberofbusinesses,1021
2015,Proportion(majorindustry),Accommodationandfoodserviceactivities,,Percentageofindustry(%),13
2015,Proportion(majorindustry),Administrativeandsupportserviceactivities,,Percentageofindustry(%),6
2015,Proportion(majorindustry),"Agriculture,forestryandfishing",,Percentageofindustry(%),0
2015,Proportion(majorindustry),"Arts,entertainmentandrecreation",,Percentageofindustry(%),2
2015,Proportion(majorindustry),Construction,,Percentageofindustry(%),6
2015,Proportion(majorindustry),Education,,Percentageofindustry(%),1
2015,Proportion(majorindustry),"Electricity,gas,steamandairconditioningsupply",,Percentageofindustry(%),0
2015,Proportion(majorindustry),Financialandinsuranceactivities,,Percentageofindustry(%),2
2015,Proportion(majorindustry),Humanhealthandsocialworkactivities,,Percentageofindustry(%),1
2015,Proportion(majorindustry),Informationandcommunication,,Percentageofindustry(%),1
2015,Proportion(majorindustry),Manufacturing,,Percentageofindustry(%),6
2015,Proportion(majorindustry),Miningandquarrying,,Percentageofindustry(%),0
2015,Proportion(majorindustry),Otherserviceactivities,,Percentageofindustry(%),2
2015,Proportion(majorindustry),"Professional,scientificandtechnicalactivities",,Percentageofindustry(%),9
2015,Proportion(majorindustry),Publicadministrationanddefence;compulsorysocialsecurity,,Percentageofindustry(%),0
2015,Proportion(majorindustry),Realestateactivities,,Percentageofindustry(%),2
2015,Proportion(majorindustry),Transportationandstorage,,Percentageofindustry(%),21
2015,Proportion(majorindustry),"Watersupply;sewerage,wastemanagementandremediationactivities",,Percentageofindustry(%),0
2015,Proportion(majorindustry),Wholesaleandretailtrade;repairofmotorvehiclesandmotorcycles,,Percentageofindustry(%),27
2016,Totalnumber(majorindustry),,,Totalnumberofbusinesses,4083
2016,Totalnumber(majorindustry),Accommodationandfoodserviceactivities,,Totalnumberofbusinesses,553
2016,Totalnumber(majorindustry),Administrativeandsupportserviceactivities,,Totalnumberofbusinesses,236
2016,Totalnumber(majorindustry),"Agriculture,forestryandfishing",,Totalnumberofbusinesses,22
2016,Totalnumber(majorindustry),"Arts,entertainmentandrecreation",,Totalnumberofbusinesses,67
2016,Totalnumber(majorindustry),Construction,,Totalnumberofbusinesses,257
2016,Totalnumber(majorindustry),Education,,Totalnumberofbusinesses,37
2016,Totalnumber(majorindustry),"Electricity,gas,steamandairconditioningsupply",,Totalnumberofbusinesses,8
2016,Totalnumber(majorindustry),Financialandinsuranceactivities,,Totalnumberofbusinesses,100
2016,Totalnumber(majorindustry),Humanhealthandsocialworkactivities,,Totalnumberofbusinesses,52
2016,Totalnumber(majorindustry),Informationandcommunication,,Totalnumberofbusinesses,54
2016,Totalnumber(majorindustry),Manufacturing,,Totalnumberofbusinesses,221
2016,Totalnumber(majorindustry),Miningandquarrying,,Totalnumberofbusinesses,8
2016,Totalnumber(majorindustry),Otherserviceactivities,,Totalnumberofbusinesses,62
2016,Totalnumber(majorindustry),"Professional,scientificandtechnicalactivities",,Totalnumberofbusinesses,357
2016,Totalnumber(majorindustry),Publicadministrationanddefence;compulsorysocialsecurity,,Totalnumberofbusinesses,0
2016,Totalnumber(majorindustry),Realestateactivities,,Totalnumberofbusinesses,81
2016,Totalnumber(majorindustry),Transportationandstorage,,Totalnumberofbusinesses,832
2016,Totalnumber(majorindustry),"Watersupply;sewerage,wastemanagementandremediationactivities",,Totalnumberofbusinesses,12
2016,Totalnumber(majorindustry),Wholesaleandretailtrade;repairofmotorvehiclesandmotorcycles,,Totalnumberofbusinesses,1124
2016,Proportion(majorindustry),Accommodationandfoodserviceactivities,,Percentageofindustry(%),14
2016,Proportion(majorindustry),Administrativeandsupportserviceactivities,,Percentageofindustry(%),6
2016,Proportion(majorindustry),"Agriculture,forestryandfishing",,Percentageofindustry(%),1
2016,Proportion(majorindustry),"Arts,entertainmentandrecreation",,Percentageofindustry(%),2
2016,Proportion(majorindustry),Construction,,Percentageofindustry(%),6
2016,Proportion(majorindustry),Education,,Percentageofindustry(%),1
2016,Proportion(majorindustry),"Electricity,gas,steamandairconditioningsupply",,Percentageofindustry(%),0
2016,Proportion(majorindustry),Financialandinsuranceactivities,,Percentageofindustry(%),2
2016,Proportion(majorindustry),Humanhealthandsocialworkactivities,,Percentageofindustry(%),1
2016,Proportion(majorindustry),Informationandcommunication,,Percentageofindustry(%),1
2016,Proportion(majorindustry),Manufacturing,,Percentageofindustry(%),5
2016,Proportion(majorindustry),Miningandquarrying,,Percentageofindustry(%),0
2016,Proportion(majorindustry),Otherserviceactivities,,Percentageofindustry(%),2
2016,Proportion(majorindustry),"Professional,scientificandtechnicalactivities",,Percentageofindustry(%),9
2016,Proportion(majorindustry),Publicadministrationanddefence;compulsorysocialsecurity,,Percentageofindustry(%),0
2016,Proportion(majorindustry),Realestateactivities,,Percentageofindustry(%),2
2016,Proportion(majorindustry),Transportationandstorage,,Percentageofindustry(%),20
2016,Proportion(majorindustry),"Watersupply;sewerage,wastemanagementandremediationactivities",,Percentageofindustry(%),0
2016,Proportion(majorindustry),Wholesaleandretailtrade;repairofmotorvehiclesandmotorcycles,,Percentageofindustry(%),28
2017,Totalnumber(majorindustry),,,Totalnumberofbusinesses,4357
2017,Totalnumber(majorindustry),Accommodationandfoodserviceactivities,,Totalnumberofbusinesses,528
2017,Totalnumber(majorindustry),Administrativeandsupportserviceactivities,,Totalnumberofbusinesses,261
2017,Totalnumber(majorindustry),"Agriculture,forestryandfishing",,Totalnumberofbusinesses,20
2017,Totalnumber(majorindustry),"Arts,entertainmentandrecreation",,Totalnumberofbusinesses,71
2017,Totalnumber(majorindustry),Construction,,Totalnumberofbusinesses,276
2017,Totalnumber(majorindustry),Education,,Totalnumberofbusinesses,36
2017,Totalnumber(majorindustry),"Electricity,gas,steamandairconditioningsupply",,Totalnumberofbusinesses,7
2017,Totalnumber(majorindustry),Financialandinsuranceactivities,,Totalnumberofbusinesses,101
2017,Totalnumber(majorindustry),Humanhealthandsocialworkactivities,,Totalnumberofbusinesses,55
2017,Totalnumber(majorindustry),Informationandcommunication,,Totalnumberofbusinesses,70
2017,Totalnumber(majorindustry),Manufacturing,,Totalnumberofbusinesses,217
2017,Totalnumber(majorindustry),Miningandquarrying,,Totalnumberofbusinesses,9
2017,Totalnumber(majorindustry),Otherserviceactivities,,Totalnumberofbusinesses,75
2017,Totalnumber(majorindustry),"Professional,scientificandtechnicalactivities",,Totalnumberofbusinesses,387
2017,Totalnumber(majorindustry),Publicadministrationanddefence;compulsorysocialsecurity,,Totalnumberofbusinesses,0
2017,Totalnumber(majorindustry),Realestateactivities,,Totalnumberofbusinesses,104
2017,Totalnumber(majorindustry),Transportationandstorage,,Totalnumberofbusinesses,1030
2017,Totalnumber(majorindustry),"Watersupply;sewerage,wastemanagementandremediationactivities",,Totalnumberofbusinesses,14
2017,Totalnumber(majorindustry),Wholesaleandretailtrade;repairofmotorvehiclesandmotorcycles,,Totalnumberofbusinesses,1096
2017,Proportion(majorindustry),Accommodationandfoodserviceactivities,,Percentageofindustry(%),12
2017,Proportion(majorindustry),Administrativeandsupportserviceactivities,,Percentageofindustry(%),6
2017,Proportion(majorindustry),"Agriculture,forestryandfishing",,Percentageofindustry(%),0
2017,Proportion(majorindustry),"Arts,entertainmentandrecreation",,Percentageofindustry(%),2
2017,Proportion(majorindustry),Construction,,Percentageofindustry(%),6
2017,Proportion(majorindustry),Education,,Percentageofindustry(%),1
2017,Proportion(majorindustry),"Electricity,gas,steamandairconditioningsupply",,Percentageofindustry(%),0
2017,Proportion(majorindustry),Financialandinsuranceactivities,,Percentageofindustry(%),2
2017,Proportion(majorindustry),Humanhealthandsocialworkactivities,,Percentageofindustry(%),1
2017,Proportion(majorindustry),Informationandcommunication,,Percentageofindustry(%),2
2017,Proportion(majorindustry),Manufacturing,,Percentageofindustry(%),5
2017,Proportion(majorindustry),Miningandquarrying,,Percentageofindustry(%),0
2017,Proportion(majorindustry),Otherserviceactivities,,Percentageofindustry(%),2
2017,Proportion(majorindustry),"Professional,scientificandtechnicalactivities",,Percentageofindustry(%),9
2017,Proportion(majorindustry),Publicadministrationanddefence;compulsorysocialsecurity,,Percentageofindustry(%),0
2017,Proportion(majorindustry),Realestateactivities,,Percentageofindustry(%),2
2017,Proportion(majorindustry),Transportationandstorage,,Percentageofindustry(%),24
2017,Proportion(majorindustry),"Watersupply;sewerage,wastemanagementandremediationactivities",,Percentageofindustry(%),0
2017,Proportion(majorindustry),Wholesaleandretailtrade;repairofmotorvehiclesandmotorcycles,,Percentageofindustry(%),25
2018,Totalnumber(majorindustry),,,Totalnumberofbusinesses,4421
2018,Totalnumber(majorindustry),Accommodationandfoodserviceactivities,,Totalnumberofbusinesses,524
2018,Totalnumber(majorindustry),Administrativeandsupportserviceactivities,,Totalnumberofbusinesses,275
2018,Totalnumber(majorindustry),"Agriculture,forestryandfishing",,Totalnumberofbusinesses,20
2018,Totalnumber(majorindustry),"Arts,entertainmentandrecreation",,Totalnumberofbusinesses,78
2018,Totalnumber(majorindustry),Construction,,Totalnumberofbusinesses,255
2018,Totalnumber(majorindustry),Education,,Totalnumberofbusinesses,40
2018,Totalnumber(majorindustry),"Electricity,gas,steamandairconditioningsupply",,Totalnumberofbusinesses,6
2018,Totalnumber(majorindustry),Financialandinsuranceactivities,,Totalnumberofbusinesses,128
2018,Totalnumber(majorindustry),Humanhealthandsocialworkactivities,,Totalnumberofbusinesses,53
2018,Totalnumber(majorindustry),Informationandcommunication,,Totalnumberofbusinesses,56
2018,Totalnumber(majorindustry),Manufacturing,,Totalnumberofbusinesses,245
2018,Totalnumber(majorindustry),Miningandquarrying,,Totalnumberofbusinesses,18
2018,Totalnumber(majorindustry),Otherserviceactivities,,Totalnumberofbusinesses,88
2018,Totalnumber(majorindustry),"Professional,scientificandtechnicalactivities",,Totalnumberofbusinesses,429
2018,Totalnumber(majorindustry),Publicadministrationanddefence;compulsorysocialsecurity,,Totalnumberofbusinesses,1
2018,Totalnumber(majorindustry),Realestateactivities,,Totalnumberofbusinesses,102
2018,Totalnumber(majorindustry),Transportationandstorage,,Totalnumberofbusinesses,794
2018,Totalnumber(majorindustry),"Watersupply;sewerage,wastemanagementandremediationactivities",,Totalnumberofbusinesses,10
2018,Totalnumber(majorindustry),Wholesaleandretailtrade;repairofmotorvehiclesandmotorcycles,,Totalnumberofbusinesses,1299
2018,Proportion(majorindustry),Accommodationandfoodserviceactivities,,Percentageofindustry(%),12
2018,Proportion(majorindustry),Administrativeandsupportserviceactivities,,Percentageofindustry(%),6
2018,Proportion(majorindustry),"Agriculture,forestryandfishing",,Percentageofindustry(%),0
2018,Proportion(majorindustry),"Arts,entertainmentandrecreation",,Percentageofindustry(%),2
2018,Proportion(majorindustry),Construction,,Percentageofindustry(%),6
2018,Proportion(majorindustry),Education,,Percentageofindustry(%),1
2018,Proportion(majorindustry),"Electricity,gas,steamandairconditioningsupply",,Percentageofindustry(%),0
2018,Proportion(majorindustry),Financialandinsuranceactivities,,Percentageofindustry(%),3
2018,Proportion(majorindustry),Humanhealthandsocialworkactivities,,Percentageofindustry(%),1
2018,Proportion(majorindustry),Informationandcommunication,,Percentageofindustry(%),1
2018,Proportion(majorindustry),Manufacturing,,Percentageofindustry(%),6
2018,Proportion(majorindustry),Miningandquarrying,,Percentageofindustry(%),0
2018,Proportion(majorindustry),Otherserviceactivities,,Percentageofindustry(%),2
2018,Proportion(majorindustry),"Professional,scientificandtechnicalactivities",,Percentageofindustry(%),10
2018,Proportion(majorindustry),Publicadministrationanddefence;compulsorysocialsecurity,,Percentageofindustry(%),0
2018,Proportion(majorindustry),Realestateactivities,,Percentageofindustry(%),2
2018,Proportion(majorindustry),Transportationandstorage,,Percentageofindustry(%),18
2018,Proportion(majorindustry),"Watersupply;sewerage,wastemanagementandremediationactivities",,Percentageofindustry(%),0
2018,Proportion(majorindustry),Wholesaleandretailtrade;repairofmotorvehiclesandmotorcycles,,Percentageofindustry(%),29
2019,Totalnumber(majorindustry),,,Totalnumberofbusinesses,4615
2019,Totalnumber(majorindustry),Accommodationandfoodserviceactivities,,Totalnumberofbusinesses,569
2019,Totalnumber(majorindustry),Administrativeandsupportserviceactivities,,Totalnumberofbusinesses,320
2019,Totalnumber(majorindustry),"Agriculture,forestryandfishing",,Totalnumberofbusinesses,20
2019,Totalnumber(majorindustry),"Arts,entertainmentandrecreation",,Totalnumberofbusinesses,70
2019,Totalnumber(majorindustry),Construction,,Totalnumberofbusinesses,288
2019,Totalnumber(majorindustry),Education,,Totalnumberofbusinesses,50
2019,Totalnumber(majorindustry),"Electricity,gas,steamandairconditioningsupply",,Totalnumberofbusinesses,6
2019,Totalnumber(majorindustry),Financialandinsuranceactivities,,Totalnumberofbusinesses,117
2019,Totalnumber(majorindustry),Humanhealthandsocialworkactivities,,Totalnumberofbusinesses,66
2019,Totalnumber(majorindustry),Informationandcommunication,,Totalnumberofbusinesses,71
2019,Totalnumber(majorindustry),Manufacturing,,Totalnumberofbusinesses,253
2019,Totalnumber(majorindustry),Miningandquarrying,,Totalnumberofbusinesses,21
2019,Totalnumber(majorindustry),Otherserviceactivities,,Totalnumberofbusinesses,77
2019,Totalnumber(majorindustry),"Professional,scientificandtechnicalactivities",,Totalnumberofbusinesses,447
2019,Totalnumber(majorindustry),Publicadministrationanddefence;compulsorysocialsecurity,,Totalnumberofbusinesses,3
2019,Totalnumber(majorindustry),Realestateactivities,,Totalnumberofbusinesses,126
2019,Totalnumber(majorindustry),Transportationandstorage,,Totalnumberofbusinesses,733
2019,Totalnumber(majorindustry),"Watersupply;sewerage,wastemanagementandremediationactivities",,Totalnumberofbusinesses,11
2019,Totalnumber(majorindustry),Wholesaleandretailtrade;repairofmotorvehiclesandmotorcycles,,Totalnumberofbusinesses,1367
2019,Proportion(majorindustry),Accommodationandfoodserviceactivities,,Percentageofindustry(%),12
2019,Proportion(majorindustry),Administrativeandsupportserviceactivities,,Percentageofindustry(%),7
2019,Proportion(majorindustry),"Agriculture,forestryandfishing",,Percentageofindustry(%),0
2019,Proportion(majorindustry),"Arts,entertainmentandrecreation",,Percentageofindustry(%),2
2019,Proportion(majorindustry),Construction,,Percentageofindustry(%),6
2019,Proportion(majorindustry),Education,,Percentageofindustry(%),1
2019,Proportion(majorindustry),"Electricity,gas,steamandairconditioningsupply",,Percentageofindustry(%),0
2019,Proportion(majorindustry),Financialandinsuranceactivities,,Percentageofindustry(%),3
2019,Proportion(majorindustry),Humanhealthandsocialworkactivities,,Percentageofindustry(%),1
2019,Proportion(majorindustry),Informationandcommunication,,Percentageofindustry(%),2
2019,Proportion(majorindustry),Manufacturing,,Percentageofindustry(%),5
2019,Proportion(majorindustry),Miningandquarrying,,Percentageofindustry(%),0
2019,Proportion(majorindustry),Otherserviceactivities,,Percentageofindustry(%),2
2019,Proportion(majorindustry),"Professional,scientificandtechnicalactivities",,Percentageofindustry(%),10
2019,Proportion(majorindustry),Publicadministrationanddefence;compulsorysocialsecurity,,Percentageofindustry(%),0
2019,Proportion(majorindustry),Realestateactivities,,Percentageofindustry(%),3
2019,Proportion(majorindustry),Transportationandstorage,,Percentageofindustry(%),16
2019,Proportion(majorindustry),"Watersupply;sewerage,wastemanagementandremediationactivities",,Percentageofindustry(%),0
2019,Proportion(majorindustry),Wholesaleandretailtrade;repairofmotorvehiclesandmotorcycles,,Percentageofindustry(%),30
2020,Totalnumber(majorindustry),,,Totalnumberofbusinesses,4613
2020,Totalnumber(majorindustry),Accommodationandfoodserviceactivities,,Totalnumberofbusinesses,541
2020,Totalnumber(majorindustry),Administrativeandsupportserviceactivities,,Totalnumberofbusinesses,282
2020,Totalnumber(majorindustry),"Agriculture,forestryandfishing",,Totalnumberofbusinesses,17
2020,Totalnumber(majorindustry),"Arts,entertainmentandrecreation",,Totalnumberofbusinesses,64
2020,Totalnumber(majorindustry),Construction,,Totalnumberofbusinesses,349
2020,Totalnumber(majorindustry),Education,,Totalnumberofbusinesses,56
2020,Totalnumber(majorindustry),"Electricity,gas,steamandairconditioningsupply",,Totalnumberofbusinesses,11
2020,Totalnumber(majorindustry),Financialandinsuranceactivities,,Totalnumberofbusinesses,120
2020,Totalnumber(majorindustry),Humanhealthandsocialworkactivities,,Totalnumberofbusinesses,57
2020,Totalnumber(majorindustry),Informationandcommunication,,Totalnumberofbusinesses,68
2020,Totalnumber(majorindustry),Manufacturing,,Totalnumberofbusinesses,266
2020,Totalnumber(majorindustry),Miningandquarrying,,Totalnumberofbusinesses,22
2020,Totalnumber(majorindustry),Otherserviceactivities,,Totalnumberofbusinesses,78
2020,Totalnumber(majorindustry),"Professional,scientificandtechnicalactivities",,Totalnumberofbusinesses,499
2020,Totalnumber(majorindustry),Publicadministrationanddefence;compulsorysocialsecurity,,Totalnumberofbusinesses,4
2020,Totalnumber(majorindustry),Realestateactivities,,Totalnumberofbusinesses,123
2020,Totalnumber(majorindustry),Transportationandstorage,,Totalnumberofbusinesses,634
2020,Totalnumber(majorindustry),"Watersupply;sewerage,wastemanagementandremediationactivities",,Totalnumberofbusinesses,10
2020,Totalnumber(majorindustry),Wholesaleandretailtrade;repairofmotorvehiclesandmotorcycles,,Totalnumberofbusinesses,1412
2020,Proportion(majorindustry),Accommodationandfoodserviceactivities,,Percentageofindustry(%),12
2020,Proportion(majorindustry),Administrativeandsupportserviceactivities,,Percentageofindustry(%),6
2020,Proportion(majorindustry),"Agriculture,forestryandfishing",,Percentageofindustry(%),0
2020,Proportion(majorindustry),"Arts,entertainmentandrecreation",,Percentageofindustry(%),1
2020,Proportion(majorindustry),Construction,,Percentageofindustry(%),8
2020,Proportion(majorindustry),Education,,Percentageofindustry(%),1
2020,Proportion(majorindustry),"Electricity,gas,steamandairconditioningsupply",,Percentageofindustry(%),0
2020,Proportion(majorindustry),Financialandinsuranceactivities,,Percentageofindustry(%),3
2020,Proportion(majorindustry),Humanhealthandsocialworkactivities,,Percentageofindustry(%),1
2020,Proportion(majorindustry),Informationandcommunication,,Percentageofindustry(%),1
2020,Proportion(majorindustry),Manufacturing,,Percentageofindustry(%),6
2020,Proportion(majorindustry),Miningandquarrying,,Percentageofindustry(%),0
2020,Proportion(majorindustry),Otherserviceactivities,,Percentageofindustry(%),2
2020,Proportion(majorindustry),"Professional,scientificandtechnicalactivities",,Percentageofindustry(%),11
2020,Proportion(majorindustry),Publicadministrationanddefence;compulsorysocialsecurity,,Percentageofindustry(%),0
2020,Proportion(majorindustry),Realestateactivities,,Percentageofindustry(%),3
2020,Proportion(majorindustry),Transportationandstorage,,Percentageofindustry(%),14
2020,Proportion(majorindustry),"Watersupply;sewerage,wastemanagementandremediationactivities",,Percentageofindustry(%),0
2020,Proportion(majorindustry),Wholesaleandretailtrade;repairofmotorvehiclesandmotorcycles,,Percentageofindustry(%),31
2021,Totalnumber(majorindustry),,,Totalnumberofbusinesses,2500
2021,Totalnumber(majorindustry),Accommodationandfoodserviceactivities,,Totalnumberofbusinesses,209
2021,Totalnumber(majorindustry),Administrativeandsupportserviceactivities,,Totalnumberofbusinesses,119
2021,Totalnumber(majorindustry),"Agriculture,forestryandfishing",,Totalnumberofbusinesses,10
2021,Totalnumber(majorindustry),"Arts,entertainmentandrecreation",,Totalnumberofbusinesses,22
2021,Totalnumber(majorindustry),Construction,,Totalnumberofbusinesses,221
2021,Totalnumber(majorindustry),Education,,Totalnumberofbusinesses,40
2021,Totalnumber(majorindustry),"Electricity,gas,steamandairconditioningsupply",,Totalnumberofbusinesses,6
2021,Totalnumber(majorindustry),Financialandinsuranceactivities,,Totalnumberofbusinesses,133
2021,Totalnumber(majorindustry),Humanhealthandsocialworkactivities,,Totalnumberofbusinesses,32
2021,Totalnumber(majorindustry),Informationandcommunication,,Totalnumberofbusinesses,52
2021,Totalnumber(majorindustry),Manufacturing,,Totalnumberofbusinesses,135
2021,Totalnumber(majorindustry),Miningandquarrying,,Totalnumberofbusinesses,8
2021,Totalnumber(majorindustry),Otherserviceactivities,,Totalnumberofbusinesses,35
2021,Totalnumber(majorindustry),"Professional,scientificandtechnicalactivities",,Totalnumberofbusinesses,302
2021,Totalnumber(majorindustry),Publicadministrationanddefence;compulsorysocialsecurity,,Totalnumberofbusinesses,0
2021,Totalnumber(majorindustry),Realestateactivities,,Totalnumberofbusinesses,61
2021,Totalnumber(majorindustry),Transportationandstorage,,Totalnumberofbusinesses,368
2021,Totalnumber(majorindustry),"Watersupply;sewerage,wastemanagementandremediationactivities",,Totalnumberofbusinesses,5
2021,Totalnumber(majorindustry),Wholesaleandretailtrade;repairofmotorvehiclesandmotorcycles,,Totalnumberofbusinesses,742
2021,Proportion(majorindustry),Accommodationandfoodserviceactivities,,Percentageofindustry(%),8
2021,Proportion(majorindustry),Administrativeandsupportserviceactivities,,Percentageofindustry(%),5
2021,Proportion(majorindustry),"Agriculture,forestryandfishing",,Percentageofindustry(%),0
2021,Proportion(majorindustry),"Arts,entertainmentandrecreation",,Percentageofindustry(%),1
2021,Proportion(majorindustry),Construction,,Percentageofindustry(%),9
2021,Proportion(majorindustry),Education,,Percentageofindustry(%),2
2021,Proportion(majorindustry),"Electricity,gas,steamandairconditioningsupply",,Percentageofindustry(%),0
2021,Proportion(majorindustry),Financialandinsuranceactivities,,Percentageofindustry(%),5
2021,Proportion(majorindustry),Humanhealthandsocialworkactivities,,Percentageofindustry(%),1
2021,Proportion(majorindustry),Informationandcommunication,,Percentageofindustry(%),2
2021,Proportion(majorindustry),Manufacturing,,Percentageofindustry(%),5
2021,Proportion(majorindustry),Miningandquarrying,,Percentageofindustry(%),0
2021,Proportion(majorindustry),Otherserviceactivities,,Percentageofindustry(%),1
2021,Proportion(majorindustry),"Professional,scientificandtechnicalactivities",,Percentageofindustry(%),12
2021,Proportion(majorindustry),Publicadministrationanddefence;compulsorysocialsecurity,,Percentageofindustry(%),0
2021,Proportion(majorindustry),Realestateactivities,,Percentageofindustry(%),2
2021,Proportion(majorindustry),Transportationandstorage,,Percentageofindustry(%),15
2021,Proportion(majorindustry),"Watersupply;sewerage,wastemanagementandremediationactivities",,Percentageofindustry(%),0
2021,Proportion(majorindustry),Wholesaleandretailtrade;repairofmotorvehiclesandmotorcycles,,Percentageofindustry(%),30
2015,Totalnumber(minorindustry),,,Totalnumberofbusinesses,3716
2015,Totalnumber(minorindustry),,"Accounting,bookkeepingandauditingactivities;taxconsultancy",Totalnumberofbusinesses,32
2015,Totalnumber(minorindustry),,"Activitiesauxiliarytofinancialserviceactivities,exceptinsuranceandpensionfunding",Totalnumberofbusinesses,23
2015,Totalnumber(minorindustry),,Activitiesauxiliarytoinsuranceandpensionfunding,Totalnumberofbusinesses,15
2015,Totalnumber(minorindustry),,"Activitiesofbusiness,employersandprofessionalmembershiporganizations",Totalnumberofbusinesses,1
2015,Totalnumber(minorindustry),,Activitiesofcallcentres,Totalnumberofbusinesses,0
2015,Totalnumber(minorindustry),,Activitiesofemploymentplacementagencies,Totalnumberofbusinesses,0
2015,Totalnumber(minorindustry),,Activitiesofheadoffices,Totalnumberofbusinesses,19
2015,Totalnumber(minorindustry),,Advertising,Totalnumberofbusinesses,13
2015,Totalnumber(minorindustry),,Animalproduction,Totalnumberofbusinesses,5
2015,Totalnumber(minorindustry),,Architecturalandengineeringactivitiesandrelatedtechnicalconsultancy,Totalnumberofbusinesses,29
2015,Totalnumber(minorindustry),,Beverageservingactivities,Totalnumberofbusinesses,110
2015,Totalnumber(minorindustry),,Buildingcompletionandfinishing,Totalnumberofbusinesses,2
2015,Totalnumber(minorindustry),,Buildingofshipsandboats,Totalnumberofbusinesses,2
2015,Totalnumber(minorindustry),,Businesssupportserviceactivitiesn.e.c.,Totalnumberofbusinesses,13
2015,Totalnumber(minorindustry),,Castingofmetals,Totalnumberofbusinesses,1
2015,Totalnumber(minorindustry),,Cleaningactivities,Totalnumberofbusinesses,11
2015,Totalnumber(minorindustry),,"Computerprogramming,consultancyandrelatedactivities",Totalnumberofbusinesses,5
2015,Totalnumber(minorindustry),,Constructionofbuildings,Totalnumberofbusinesses,144
2015,Totalnumber(minorindustry),,Constructionofothercivilengineeringprojects,Totalnumberofbusinesses,3
2015,Totalnumber(minorindustry),,Constructionofroadsandrailways,Totalnumberofbusinesses,10
2015,Totalnumber(minorindustry),,Constructionofutilityprojects,Totalnumberofbusinesses,2
2015,Totalnumber(minorindustry),,Courieractivities,Totalnumberofbusinesses,2
2015,Totalnumber(minorindustry),,"Creative,artsandentertainmentactivities",Totalnumberofbusinesses,7
2015,Totalnumber(minorindustry),,"Dataprocessing,hostingandrelatedactivities;webportals",Totalnumberofbusinesses,2
2015,Totalnumber(minorindustry),,Demolitionandsitepreparation,Totalnumberofbusinesses,4
2015,Totalnumber(minorindustry),,"Electricpowergeneration,transmissionanddistribution",Totalnumberofbusinesses,4
2015,Totalnumber(minorindustry),,"Electrical,plumbingandotherconstructioninstallationactivities",Totalnumberofbusinesses,42
2015,Totalnumber(minorindustry),,Eventcateringandotherfoodserviceactivities,Totalnumberofbusinesses,6
2015,Totalnumber(minorindustry),,Fishing,Totalnumberofbusinesses,1
2015,Totalnumber(minorindustry),,Gamblingandbettingactivities,Totalnumberofbusinesses,0
2015,Totalnumber(minorindustry),,Growingofnon-perennialcrops,Totalnumberofbusinesses,0
2015,Totalnumber(minorindustry),,Growingofperennialcrops,Totalnumberofbusinesses,0
2015,Totalnumber(minorindustry),,Highereducation,Totalnumberofbusinesses,4
2015,Totalnumber(minorindustry),,Hospitalactivities,Totalnumberofbusinesses,1
2015,Totalnumber(minorindustry),,Inlandwatertransport,Totalnumberofbusinesses,0
2015,Totalnumber(minorindustry),,Landscapecareandmaintenanceserviceactivities,Totalnumberofbusinesses,3
2015,Totalnumber(minorindustry),,Legalactivities,Totalnumberofbusinesses,30
2015,Totalnumber(minorindustry),,"Libraries,archives,museumsandotherculturalactivities",Totalnumberofbusinesses,0
2015,Totalnumber(minorindustry),,Logging,Totalnumberofbusinesses,2
2015,Totalnumber(minorindustry),,Maintenanceandrepairofmotorvehicles,Totalnumberofbusinesses,62
