Year,Ministry,Department,Budget,Budget Type,Value
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,246388
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,622365
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,2645265
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,2902932
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,2851083
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,1250728
2021,Ministry of Health,Department of Health,Payroll,Actual Spent ,252740
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,1113500
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,2781000
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,630000
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,6129431
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,5383535
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,1204708
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,77870
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,1465000
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,3296679
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,5711294
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,1451040
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,835000
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,487055
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,2149436
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,72335
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,526030
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,59600
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,139035
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,30000
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,85869901
2021,Ministry of Health,Department of Health,Payroll,Actual Spent ,6766557
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,82452779
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,14642408
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,5406139
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,6530400
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,3070
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,3769580
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,4820
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,1448884
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,19546845
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,-3864402
2021,Ministry of Health,Department of Health,Payroll,Actual Spent ,-610383
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,6190557
2021,Ministry of Health,Department of Health,Payroll,Actual Spent ,2068611
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,862880
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,2175700
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,8418750
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,2740545
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,3806207
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,540000
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,1578640
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,8238959
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,-4500
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,6411472
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,-523777
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,972704
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,39000
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,1731500
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,350000
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,1717500
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,86995349
2021,Ministry of Health,Department of Health,Operations,Actual Spent ,51298239
2021,"Ministry of Agriculture, Livestock, Forestry and Biosecurity","Agriculture, Quarantine, Forestry and Fisheries Cabinet",Operations,Actual Spent ,-8180
2021,"Ministry of Agriculture, Livestock, Forestry and Biosecurity",Livestock,Operations,Actual Spent ,-30000
2021,"Ministry of Agriculture, Livestock, Forestry and Biosecurity",Department of Agriculture,Operations,Actual Spent ,-87737
2021,"Ministry of Agriculture, Livestock, Forestry and Biosecurity",Department of Agriculture,Operations,Actual Spent ,228580
2021,"Ministry of Agriculture, Livestock, Forestry and Biosecurity",Department of Agriculture,Operations,Actual Spent ,-319500
2021,"Ministry of Agriculture, Livestock, Forestry and Biosecurity",Department of Agriculture,Operations,Actual Spent ,10199865
2021,"Ministry of Agriculture, Livestock, Forestry and Biosecurity",Department of Agriculture,Operations,Actual Spent ,1162900
2021,"Ministry of Agriculture, Livestock, Forestry and Biosecurity",Department of Biosecurity,Operations,Actual Spent ,-95467
2021,"Ministry of Agriculture, Livestock, Forestry and Biosecurity",Department of Biosecurity,Operations,Actual Spent ,20000
2021,"Ministry of Agriculture, Livestock, Forestry and Biosecurity",Department of Biosecurity,Operations,Actual Spent ,5641625
2021,"Ministry of Agriculture, Livestock, Forestry and Biosecurity",Department of Biosecurity,Operations,Actual Spent ,111350
2021,"Ministry of Agriculture, Livestock, Forestry and Biosecurity",Department of Forestry,Operations,Actual Spent ,521660
2021,"Ministry of Lands, Mines & Water Resources",Department of Geology and Mines,Operations,Actual Spent ,-700
2021,"Ministry of Lands, Mines & Water Resources",Department of Geology and Mines,Operations,Actual Spent ,-87400
2021,"Ministry of Lands, Mines & Water Resources",Department of Geology and Mines,Operations,Actual Spent ,-16380
2021,"Ministry of Lands, Mines & Water Resources",Department of Geology and Mines,Payroll,Actual Spent ,7233
2021,"Ministry of Lands, Mines & Water Resources",Department of Geology and Mines,Operations,Actual Spent ,22114995
2021,"Ministry of Lands, Mines & Water Resources",Department of Geology and Mines,Operations,Actual Spent ,209182085
2021,"Ministry of Lands, Mines & Water Resources",Department of Geology and Mines,Payroll,Actual Spent ,3765900
2021,"Ministry of Lands, Mines & Water Resources",Department of Geology and Mines,Operations,Actual Spent ,51460
2021,"Ministry of Lands, Mines & Water Resources",Department of Geology and Mines,Operations,Actual Spent ,411849
2021,"Ministry of Lands, Mines & Water Resources",Department of Geology and Mines,Operations,Actual Spent ,5814290
2021,"Ministry of Lands, Mines & Water Resources",Department of Geology and Mines,Payroll,Actual Spent ,4224856
2021,"Ministry of Lands, Mines & Water Resources",Department of Geology and Mines,Operations,Actual Spent ,18416503
2021,"Ministry of Lands, Mines & Water Resources",Department of Geology and Mines,Payroll,Actual Spent ,798000
2021,"Ministry of Lands, Mines & Water Resources",Department of Geology and Mines,Operations,Actual Spent ,1377812
2021,"Ministry of Lands, Mines & Water Resources",Department of Geology and Mines,Operations,Actual Spent ,16704526
2021,"Ministry of Lands, Mines & Water Resources",Department of Geology and Mines,Payroll,Actual Spent ,50000
2021,Ministry of Infrastructure and Public Utilities,Vanuatu Telecommunications Regulator,Operations,Actual Spent ,2100
2021,Ministry of Infrastructure and Public Utilities,Department of Public Works,Operations,Actual Spent ,-250300
2021,Ministry of Infrastructure and Public Utilities,Department of Public Works,Operations,Actual Spent ,64137
2021,Ministry of Infrastructure and Public Utilities,Department of Public Works,Operations,Actual Spent ,-1954315
2021,Ministry of Infrastructure and Public Utilities,Department of Public Works,Operations,Actual Spent ,-50726
2021,Ministry of Infrastructure and Public Utilities,Department of Public Works,Payroll,Actual Spent ,-1731
2021,Ministry of Infrastructure and Public Utilities,Department of Public Works,Operations,Actual Spent ,162015
2021,Ministry of Infrastructure and Public Utilities,Department of Public Works,Operations,Actual Spent ,374378193
2021,Ministry of Infrastructure and Public Utilities,Department of Public Works,Operations,Actual Spent ,477674924
2021,Ministry of Infrastructure and Public Utilities,Department of Public Works,Operations,Actual Spent ,429197628
2021,Ministry of Infrastructure and Public Utilities,Department of Public Works,Operations,Actual Spent ,291890385
2021,Ministry of Infrastructure and Public Utilities,Department of Public Works,Operations,Actual Spent ,45945604
2021,Ministry of Infrastructure and Public Utilities,Department of Public Works,Operations,Actual Spent ,129180616
2021,Ministry of Infrastructure and Public Utilities,Department of Public Works,Operations,Actual Spent ,47523463
2021,Ministry of Infrastructure and Public Utilities,Department of Public Works,Operations,Actual Spent ,78217817
2021,Ministry of Infrastructure and Public Utilities,Department of Public Works,Operations,Actual Spent ,63010911
2021,Ministry of Infrastructure and Public Utilities,Department of Public Works,Operations,Actual Spent ,867000
2021,Ministry of Infrastructure and Public Utilities,Department of Public Works,Operations,Actual Spent ,21000
2021,Ministry of Infrastructure and Public Utilities,Department of Public Works,Operations,Actual Spent ,152258407
2021,Ministry of Infrastructure and Public Utilities,Department of Public Works,Operations,Actual Spent ,616833
2021,Ministry of Infrastructure and Public Utilities,Department of Public Works,Operations,Actual Spent ,57074449
2021,Ministry of Infrastructure and Public Utilities,Department of Public Works,Operations,Actual Spent ,124113867
2021,Ministry of Infrastructure and Public Utilities,Department of Public Works,Operations,Actual Spent ,1041341659
2021,Ministry of Infrastructure and Public Utilities,Department of Public Works,Operations,Actual Spent ,56622897
2021,Ministry of Infrastructure and Public Utilities,Department of Public Works,Operations,Actual Spent ,1363387728
2021,Ministry of Infrastructure and Public Utilities,Department of Public Works,Operations,Actual Spent ,-16730
2021,Ministry of Infrastructure and Public Utilities,Department of Public Works,Operations,Actual Spent ,79840
2021,Ministry of Infrastructure and Public Utilities,Department of Public Works,Operations,Actual Spent ,34200
2021,Ministry of Infrastructure and Public Utilities,Vanuatu Telecommunications Regulator,Operations,Actual Spent ,45594962
2021,"Ministry of Foreign Affairs, International Cooperation and External Trade",Department of Foreign Affairs,Operations,Actual Spent ,704961
2021,"Ministry of Foreign Affairs, International Cooperation and External Trade",Department of Foreign Affairs,Operations,Actual Spent ,-606697
2021,"Ministry of Foreign Affairs, International Cooperation and External Trade",Department of Foreign Affairs,Payroll,Actual Spent ,1093186
2021,"Ministry of Youth, Justice and Community Services",Ministry of Justice & Social Welfare Corporate Service Unit,Payroll,Actual Spent ,624841
2021,"Ministry of Youth, Justice and Community Services",Ministry of Justice & Social Welfare Corporate Service Unit,Operations,Actual Spent ,-189080
2021,"Ministry of Youth, Justice and Community Services",Ministry of Justice & Social Welfare Corporate Service Unit,Operations,Actual Spent ,5297726
2021,"Ministry of Youth, Justice and Community Services",Ministry of Justice & Social Welfare Corporate Service Unit,Payroll,Actual Spent ,6953819
2021,"Ministry of Youth, Justice and Community Services",Ministry of Justice & Social Welfare Corporate Service Unit,Payroll,Actual Spent ,1260005
2021,"Ministry of Youth, Justice and Community Services",Department of Womens Affairs,Operations,Actual Spent ,-15000
2021,"Ministry of Youth, Justice and Community Services",Department of Womens Affairs,Operations,Actual Spent ,329941
2021,"Ministry of Youth, Justice and Community Services",Department of Womens Affairs,Operations,Actual Spent ,25624210
2021,"Ministry of Youth, Justice and Community Services",Department of Womens Affairs,Payroll,Actual Spent ,1158076
2021,"Ministry of Youth, Justice and Community Services",Correctional Services,Operations,Actual Spent ,276080
2021,"Ministry of Youth, Justice and Community Services",Correctional Services,Operations,Actual Spent ,-42300
2021,"Ministry of Youth, Justice and Community Services",Correctional Services,Operations,Actual Spent ,1023000
2021,"Ministry of Youth, Justice and Community Services",Correctional Services,Operations,Actual Spent ,2226659
2021,"Ministry of Youth, Justice and Community Services",Department of Youth and Sport,Operations,Actual Spent ,14185192
2021,"Ministry of Youth, Justice and Community Services",Department of Youth and Sport,Operations,Actual Spent ,7877740
2021,"Ministry of Fisheries, Oceans and Maritime Affairs",Department of Fisheries,Payroll,Actual Spent ,-5000
2021,"Ministry of Fisheries, Oceans and Maritime Affairs",Department of Fisheries,Operations,Actual Spent ,33460
2021,"Ministry of Fisheries, Oceans and Maritime Affairs",Department of Fisheries,Operations,Actual Spent ,18589302
2021,"Ministry of Fisheries, Oceans and Maritime Affairs",Department of Fisheries,Payroll,Actual Spent ,3441856
2021,"Ministry of Fisheries, Oceans and Maritime Affairs",Department of Fisheries,Operations,Actual Spent ,4538853
2021,"Ministry of Fisheries, Oceans and Maritime Affairs",Department of Fisheries,Operations,Actual Spent ,806631
2021,"Ministry of Fisheries, Oceans and Maritime Affairs",Department of Fisheries,Operations,Actual Spent ,1266768
2021,"Ministry of Fisheries, Oceans and Maritime Affairs",Department of Fisheries,Operations,Actual Spent ,463183
2021,"Ministry of Fisheries, Oceans and Maritime Affairs",Department of Fisheries,Payroll,Actual Spent ,6249832
2021,"Ministry of Fisheries, Oceans and Maritime Affairs",Department of Fisheries,Operations,Actual Spent ,-67500
2021,"Ministry of Fisheries, Oceans and Maritime Affairs",Department of Fisheries,Operations,Actual Spent ,367380
2021,"Ministry of Fisheries, Oceans and Maritime Affairs",Department of Fisheries,Operations,Actual Spent ,6000000
2021,"Ministry of Fisheries, Oceans and Maritime Affairs",Department of Fisheries,Operations,Actual Spent ,4355095
2021,"Ministry of Fisheries, Oceans and Maritime Affairs",Department of Fisheries,Operations,Actual Spent ,-59250
2021,"Ministry of Fisheries, Oceans and Maritime Affairs",Department of Fisheries,Operations,Actual Spent ,-226810
2021,"Ministry of Fisheries, Oceans and Maritime Affairs",Department of Fisheries,Operations,Actual Spent ,3569414
2021,"Ministry of Fisheries, Oceans and Maritime Affairs",Department of Fisheries,Payroll,Actual Spent ,83542
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Vanuatu Meteorological Services,Operations,Actual Spent ,-461000
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",MoCC Coporate Service Unit,Operations,Actual Spent ,-251800
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",MoCC Coporate Service Unit,Payroll,Actual Spent ,-121764
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Vanuatu Meteorological Services,Payroll,Actual Spent ,2132030
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Vanuatu Meteorological Services,Payroll,Actual Spent ,277584
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Vanuatu Meteorological Services,Operations,Actual Spent ,-174760
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Vanuatu Meteorological Services,Operations,Actual Spent ,-17832
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Vanuatu Meteorological Services,Operations,Actual Spent ,13895
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Vanuatu Meteorological Services,Operations,Actual Spent ,-32750
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Vanuatu Meteorological Services,Operations,Actual Spent ,-609285
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Vanuatu Meteorological Services,Operations,Actual Spent ,-1321255
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Vanuatu Meteorological Services,Operations,Actual Spent ,-110237
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Vanuatu Meteorological Services,Operations,Actual Spent ,-829156
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Vanuatu Meteorological Services,Operations,Actual Spent ,-64000
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Vanuatu Meteorological Services,Operations,Actual Spent ,50780012
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Vanuatu Meteorological Services,Payroll,Actual Spent ,29945761
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Vanuatu Meteorological Services,Operations,Actual Spent ,2095724
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Vanuatu Meteorological Services,Operations,Actual Spent ,1279290
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Department of Climate Change,Operations,Actual Spent ,907783
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Vanuatu Meteorological Services,Operations,Actual Spent ,207874
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,Operations,Actual Spent ,-12000
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,Operations,Actual Spent ,-125072
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,Operations,Actual Spent ,-1132465
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,Operations,Actual Spent ,-8475860
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,Operations,Actual Spent ,1188775
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,Operations,Actual Spent ,2558032
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,Operations,Actual Spent ,10228760
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,Payroll,Actual Spent ,1249200
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,Operations,Actual Spent ,59832627
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,Operations,Actual Spent ,1146845
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,Operations,Actual Spent ,3730763
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,Operations,Actual Spent ,42400
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,Payroll,Actual Spent ,10633695
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,Operations,Actual Spent ,190435
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,Operations,Actual Spent ,-107631
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,Operations,Actual Spent ,2900603
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,Operations,Actual Spent ,180519
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,Operations,Actual Spent ,16032169
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,Payroll,Actual Spent ,53610
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,Operations,Actual Spent ,33577829
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,Payroll,Actual Spent ,6661994
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,Operations,Actual Spent ,70000
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,Payroll,Actual Spent ,2187318
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,Operations,Actual Spent ,42096562
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,Payroll,Actual Spent ,1690
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,Operations,Actual Spent ,2930181
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Energy Department,Operations,Actual Spent ,539000
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,Payroll,Actual Spent ,947143
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,Operations,Actual Spent ,1312673
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,Payroll,Actual Spent ,30000
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,Operations,Actual Spent ,2780
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,Operations,Actual Spent ,772965
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,Payroll,Actual Spent ,523461
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,Payroll,Actual Spent ,998928
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,Operations,Actual Spent ,-851056
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,Operations,Actual Spent ,-55000
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,Operations,Actual Spent ,398495
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,Operations,Actual Spent ,-142890
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,Operations,Actual Spent ,615220
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,Operations,Actual Spent ,-70106
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,Payroll,Actual Spent ,-4400
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,Operations,Actual Spent ,123160
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,Operations,Actual Spent ,792096
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,Operations,Actual Spent ,4277481
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,Payroll,Actual Spent ,116950
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,Operations,Actual Spent ,1145998
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,Payroll,Actual Spent ,3225077
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,Operations,Actual Spent ,268500
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,Payroll,Actual Spent ,1668682
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Environment Department,Operations,Actual Spent ,6959560
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",National Disaster Management Office,Operations,Actual Spent ,3800
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",National Disaster Management Office,Operations,Actual Spent ,-3000000
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Department of Climate Change,Operations,Actual Spent ,98714874
2021,"Ministry of Climate Change Adaptation, Geohazards, Meteorology and Energy",Department of Climate Change,Operations,Actual Spent ,820000
2022,Constitutional Agencies,Parliament,Operations,Actual Spent ,500000
2022,Constitutional Agencies,Office of the Ombudsman,Operations,Actual Spent ,350000
2022,Constitutional Agencies,Malvatumauri Council of Chiefs,Operations,Actual Spent ,3252855
2022,Constitutional Agencies,National Audit Office,Operations,Actual Spent ,1866361
2022,Constitutional Agencies,National Audit Office,Operations,Actual Spent ,14982068
2022,Constitutional Agencies,Public Prosecutor,Payroll,Actual Spent ,5886378
2022,Constitutional Agencies,Public Prosecutor,Operations,Actual Spent ,1913633
2022,Constitutional Agencies,Public Prosecutor,Operations,Actual Spent ,1168520
2022,Constitutional Agencies,Judiciary,Operations,Actual Spent ,102745
2022,Constitutional Agencies,Judiciary,Operations,Actual Spent ,942920
2022,Constitutional Agencies,Judiciary,Operations,Actual Spent ,5210852
2022,Constitutional Agencies,Judiciary,Payroll,Actual Spent ,4333329
2022,Constitutional Agencies,Public Service Commission,Operations,Actual Spent ,576997
2022,Constitutional Agencies,Public Service Commission,Payroll,Actual Spent ,318270
2022,Constitutional Agencies,Electoral Office,Operations,Actual Spent ,-14015
2022,Constitutional Agencies,Electoral Office,Payroll,Actual Spent ,180163
2022,Constitutional Agencies,Electoral Office,Payroll,Actual Spent ,7898599
2022,Prime Ministers Ministry,Department of Strategic Policy Cordination & Corporate Services,Operations,Actual Spent ,11959874
2022,Prime Ministers Ministry,Department of Strategic Policy Cordination & Corporate Services,Payroll,Actual Spent ,2340000
2022,Prime Ministers Ministry,Department of Strategic Policy Cordination & Corporate Services,Operations,Actual Spent ,6022646
2022,Prime Ministers Ministry,Department of Strategic Policy Cordination & Corporate Services,Payroll,Actual Spent ,200000
2022,Prime Ministers Ministry,Vanuatu Project Management Unit (VPMU),Operations,Actual Spent ,236685390
2022,Prime Ministers Ministry,Vanuatu Project Management Unit (VPMU),Operations,Actual Spent ,6325000
2022,Prime Ministers Ministry,Vanuatu Project Management Unit (VPMU),Operations,Actual Spent ,25074964
2022,Prime Ministers Ministry,Vanuatu Project Management Unit (VPMU),Operations,Actual Spent ,725222499
2022,Prime Ministers Ministry,Vanuatu Project Management Unit (VPMU),Operations,Actual Spent ,11320399
2022,Prime Ministers Ministry,Department of Communications and Digital Transformation  (DCDT),Operations,Actual Spent ,1018977
2022,Prime Ministers Ministry,Department of Communications and Digital Transformation  (DCDT),Operations,Actual Spent ,-113988
2022,Prime Ministers Ministry,Department of Communications and Digital Transformation  (DCDT),Operations,Actual Spent ,1173718
2022,Prime Ministers Ministry,Department of Communications and Digital Transformation  (DCDT),Operations,Actual Spent ,1464751
2022,Prime Ministers Ministry,Department of Communications and Digital Transformation  (DCDT),Operations,Actual Spent ,24060000
2022,Prime Ministers Ministry,Department of Communications and Digital Transformation  (DCDT),Operations,Actual Spent ,1093064
2022,Prime Ministers Ministry,PMO Corporate Service Unit,Payroll,Actual Spent ,5450678
2022,Prime Ministers Ministry,Vanuatu Project Management Unit (VPMU),Operations,Actual Spent ,358
2022,Prime Ministers Ministry,Vanuatu Project Management Unit (VPMU),Operations,Actual Spent ,294118
2022,Prime Ministers Ministry,Vanuatu Project Management Unit (VPMU),Operations,Actual Spent ,-535470899
2022,Prime Ministers Ministry,Vanuatu Project Management Unit (VPMU),Operations,Actual Spent ,91500187
2022,Prime Ministers Ministry,Vanuatu Project Management Unit (VPMU),Operations,Actual Spent ,12874227
2022,Prime Ministers Ministry,Vanuatu Project Management Unit (VPMU),Operations,Actual Spent ,8307294
2022,Prime Ministers Ministry,Vanuatu Project Management Unit (VPMU),Operations,Actual Spent ,-5226908
2022,Prime Ministers Ministry,Vanuatu Project Management Unit (VPMU),Operations,Actual Spent ,-39570903
2022,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent ,8407005
2022,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent ,8407006
2022,Ministry of Education & Training,Director General Directorate,Operations,Actual Spent ,-499589
2022,Ministry of Education & Training,Policy & Planning Directorate,Operations,Actual Spent ,150100
2022,Ministry of Education & Training,Policy & Planning Directorate,Operations,Actual Spent ,270350
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,832100
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,14386122
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,56064869
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,6590559
2022,Ministry of Education & Training,Education Service Directorate,Payroll,Actual Spent ,8482432
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,2171358
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,892960
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,242599
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,265000
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,2419129
2022,Ministry of Education & Training,Education Service Directorate,Payroll,Actual Spent ,10208606
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,1222103
2022,Ministry of Education & Training,Education Service Directorate,Payroll,Actual Spent ,311246
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,-386095
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,-40500
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,1150588
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,8556328
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,-90000
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,-118050
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,1610770
2022,Ministry of Education & Training,Education Service Directorate,Operations,Actual Spent ,-3500
